,»óÇ°±º,»óÇ°±º2,»ý¼ºÀÏÀÚ,´ëÇ¥»óÇ°ÄÚµå,»óÇ°¸í,»óÇ°ÄÚµå,ÀÌÀü»óÇ°ÄÚµå,º¯°æ»óÇ°ÄÚµå,½Ç¸°´õ NO,À¯»ç ½Ç¸°´õ¹øÈ£,ÃÖÁ¾»ý»êÁö,ÃÖÁ¾»ý»êÁö¸í,Lab No,B/P Type,B/P¹«°Ô,¿øÁÖ,ÆÞ,C/L,Gloss,Surface,Anti-Tape,1Â÷»ý»êÁö,1Â÷»ý»êÁö¸í,ºñ°í,Spec-Out,Spec-OutÀÏÀÚ,±¸ºÐ
682,[1] ¸ð¾çÁö,,20231208,,Life Oak III,10367-L220550/10,,,10367,,IMP0004,SH,L220550/10,,,,,,,,,, ,,,,·±´×
683,[1] ¸ð¾çÁö,,20231208,,Life Oak III,10367-L220551/10,,,10367,,IMP0004,SH,L220551/10,,,,,,,,,, ,,,,·±´×
684,[1] ¸ð¾çÁö,,20231208,,Life Oak III,10367-L221000/10,,,10367,,IMP0004,SH,L221000/10,,,,,,,,,, ,,,,·±´×
685,[1] ¸ð¾çÁö,,20231208,,Life Oak II,10946-L221000/10,,,10946,,IMP0004,SH,L221000/10,,,,,,,,,, ,,,,·±´×
686,[1] ¸ð¾çÁö,,20231130,,Chesterfield Oak,14-10233-005,,,10233,,IMP0004,SH,,,,,,,,,,, ,,,,»ùÇÃ
687,[1] ¸ð¾çÁö,,20231109,,Grid Printing B/P 244,Grid Printing B/P 244,,,,,IMP0001,SE,,,,,,,,,,, ,,,,·±´×
688,[1] ¸ð¾çÁö,,20231103,,Arena,14-54244-100,,,54244,,IMP0004,SH,L220545/10,173,70,,,,,,,, ,,,,·±´×
689,[1] ¸ð¾çÁö,,20231020,,Plateau Oak,14-10929-119,,,10929,,IMP0004,SH,L220542/10,,70,,,,,,,, ,,,,·±´×
690,[1] ¸ð¾çÁö,,20231020,,Karlstad Eiche Classic,14-18302-102,,,18302,,IMP0004,SH,L220186/10,,70,,,,,,,, ,,,,·±´×
691,[1] ¸ð¾çÁö,,20231020,,Karlstad Eiche Classic,14-18302-103,,,18302,,IMP0004,SH,L220543/10,,70,,,,,,,, ,,,,·±´×
692,[1] ¸ð¾çÁö,,20231020,,Noce Tortona,14-20372-100,,,20372,,IMP0004,SH,L220185/10,,70,,,,,,,, ,,,,·±´×
693,[1] ¸ð¾çÁö,,20231020,,Canyon Koa,14-23048-115,,,23048,,IMP0004,SH,L220180/10,,70,,,,,,,, ,,,,·±´×
694,[1] ¸ð¾çÁö,,20231013,,Life Oak II,14-10946-124,,,10946,,IMP0004,SH,L219520/10,,70,,,,,,,, ,,,,·±´×
695,[1] ¸ð¾çÁö,,20231013,,Palm Beach Ash CN,14-11049-137,,,11049,,IMP0004,SH,L219519/10,,,,,,,,,, ,,,,·±´×
696,[1] ¸ð¾çÁö,,20231013,,Calacatta excl.,14-54319-104,,,54319,,IMP0004,SH,L219521/10,,,,,,,,,, ,,,,·±´×
697,[1] ¸ð¾çÁö,,20231011,,Arena,54244-L220545/10,,,54244,,IMP0004,SH,L220545/10,,,,,,,,,, ,,,,·±´×
698,[1] ¸ð¾çÁö,,20231011,,Tessalo,54245-L220544/10,,,54245,,IMP0004,SH,L220544/10,,,,,,,,,, ,,,,·±´×
699,[1] ¸ð¾çÁö,,20231005,,Karlstad Eiche Classic,18902-L220186/10,,,18902,,IMP0004,SH,L220186/10,,,,,,,,,, ,,,,·±´×
700,[1] ¸ð¾çÁö,,20231005,,Noce Tortona,20272-L220185/10,,,20272,,IMP0004,SH,L220185/10,,,,,,,,,, ,,,,·±´×
701,[1] ¸ð¾çÁö,,20231005,,Canyon Koa,23048-L220180/10,,,23048,,IMP0004,SH,L220180/10,,,,,,,,,, ,,,,·±´×
702,[1] ¸ð¾çÁö,,20230926,,Alpine slate,14-54352-104,,,,,IMP0004,SH,L219517/10,,,,,,,,,, ,,,,·±´×
703,[1] ¸ð¾çÁö,,20230911,,Grey Caspio CN,14-54366-005,,,54366,,IMP0004,SH,,,,,,,,,,, ,,,,»ùÇÃ
704,[1] ¸ð¾çÁö,,20230907,,Life Oak,10044-L219520/10,,,10044,,IMP0004,SH,L219520/10,,,,,,,,,, ,,,,·±´×
705,[1] ¸ð¾çÁö,,20230907,,Calacatta excl.,54319-L219521/10,,,54319,,IMP0004,SH,L219521/10,,,,,,,,,, ,,,,·±´×
706,[1] ¸ð¾çÁö,,20230829,,Alpine slate,54152-L219516/10,,,54152,,IMP0004,SH,,,,,,,,,,, ,,,,»ùÇÃ
707,[1] ¸ð¾çÁö,,20230824,,Uni color,14-60000-716,,,60000,,IMP0004,SH,,,70,,,,,,,, ,,,,»ùÇÃ
708,[1] ¸ð¾çÁö,,20230824,,Uni color,14-60000-717,,,60000,,IMP0004,SH,,,70,,,,,,,, ,,,,»ùÇÃ
709,[1] ¸ð¾çÁö,,20230824,,Uni color,14-60000-718,,,,,IMP0004,SH,,,70,,,,,,,, ,,,,»ùÇÃ
710,[1] ¸ð¾çÁö,,20230824,,Uni color,14-60000-725,,,60000,,IMP0004,SH,,,70,,,,,,,, ,,,,»ùÇÃ
711,[1] ¸ð¾çÁö,,20230824,,Uni color,14-60000-726,,,,,IMP0004,SH,,,70,,,,,,,, ,,,,»ùÇÃ
712,[1] ¸ð¾çÁö,,20230824,,Uni color,14-60000-727,,,60000,,IMP0004,SH,,,70,,,,,,,, ,,,,»ùÇÃ
713,[1] ¸ð¾çÁö,,20230824,,Uni color,14-60000-728,,,60000,,IMP0004,SH,,,70,,,,,,,, ,,,,»ùÇÃ
714,[1] ¸ð¾çÁö,,20230824,,Uni color,14-60000-729,,,60000,,IMP0004,SH,,,70,,,,,,,, ,,,,»ùÇÃ
715,[1] ¸ð¾çÁö,,20230824,,Uni color,14-60000-734,,,60000,,IMP0004,SH,,,100,,,,,,,, ,,,,»ùÇÃ
716,[1] ¸ð¾çÁö,,20230824,,Uni color,14-60000-735,,,60000,,IMP0004,SH,,,90,,,,,,,, ,,,,»ùÇÃ
717,[1] ¸ð¾çÁö,,20230824,,Uni color,14-60000-736,,,60000,,IMP0004,SH,,,90,,,,,,,, ,,,,»ùÇÃ
718,[1] ¸ð¾çÁö,,20230823,,Rovere Kendal CN,14-10363-003,14-10263-003,,10363,,IMP0004,SH,,,,,,,,,,, ,,,,»ùÇÃ
719,[1] ¸ð¾çÁö,,20230808,,Life Oak CN III,14-10367-104,,,10367,,IMP0015,QZ,,,70,,,,,,,, ,14-10946-104 ÆÐÅÏ ,,,·±´×
720,[1] ¸ð¾çÁö,,20230725,,Slavonia oak,14-18937-101,,,18937,,IMP0004,SH,L219001/10,,70,,,,,,,, ,,,,·±´×
721,[1] ¸ð¾çÁö,,20230725,,Slavonia oak,14-18937-102,,,18397,,IMP0004,SH,L219004/10,,70,,,,,,,, ,,,,·±´×
722,[1] ¸ð¾çÁö,,20230725,,Slavonia oak,14-18937-103,,,18937,,IMP0004,SH,L219006/10,,70,,,,,,,, ,,,,·±´×
723,[1] ¸ð¾çÁö,,20230725,,Slavonia oak,14-18937-104,,,18937,,IMP0004,SH,L219005/10,,70,,,,,,,, ,,,,·±´×
724,[1] ¸ð¾çÁö,,20230725,,Andes Oak,14-18938-100,,,18938,,IMP0004,SH,L219007/10,EIR,70,,,,,,,, ,,,,·±´×
725,[1] ¸ð¾çÁö,,20230725,,Andes Oak,14-18938-101,,,18938,,IMP0004,SH,L219180/10,EIR,70,,,,,,,, ,,,,·±´×
726,[1] ¸ð¾çÁö,,20230725,,Valley stone,14-54237-102,,,54237,,IMP0004,SH,L219002/10,,70,,,,,,,, ,,,,·±´×
727,[1] ¸ð¾çÁö,,20230711,,Slavonia oak,18937-L218651/10,,,18937,,IMP0004,SH,L218651/10,173 EIR,,,,,,,,, ,,,,·±´×
728,[1] ¸ð¾çÁö,,20230711,,Slavonia oak,18937-L219001/10,,,18937,,IMP0004,SH,L219001/10,173EIR,,,,,,,,, ,,,,·±´×
729,[1] ¸ð¾çÁö,,20230711,,Slavonia oak,18937-L219004/10,,,18937,,IMP0004,SH,L219004/10,,,,,,,,,, ,,,,·±´×
730,[1] ¸ð¾çÁö,,20230711,,Slavonia oak,18937-L219005/10,,,18937,,IMP0004,SH,L219005/10,,,,,,,,,, ,,,,·±´×
731,[1] ¸ð¾çÁö,,20230711,,Slavonia oak,18937-L219006/10,,,18937,,IMP0004,SH,L219006/10,,,,,,,,,, ,,,,·±´×
732,[1] ¸ð¾çÁö,,20230711,,Andes Oak,18938-L218999/10,,,18938,,IMP0004,SH,L218999/10,173EIR,,,,,,,,, ,,,,·±´×
733,[1] ¸ð¾çÁö,,20230711,,Andes Oak,18938-L219007/10,,,18938,,IMP0004,SH,L219007/10,,,,,,,,,, ,,,,·±´×
734,[1] ¸ð¾çÁö,,20230711,,Andes Oak,18938-L219180/10,,,18938,,IMP0004,SH,L219180/10,,,,,,,,,, ,,,,·±´×
735,[1] ¸ð¾çÁö,,20230711,,Solino,54098-L218646/10,,,54098,,IMP0004,SH,L218646/10,,,,,,,,,, ,,,,·±´×
736,[1] ¸ð¾çÁö,,20230711,,Valley stone,54237-L219002/10,,,54237,,IMP0004,SH,L219002/10,,,,,,,,,, ,,,,·±´×
737,[1] ¸ð¾çÁö,,20230626,,Canyon Kalk Eiche Astlos CN,14-10355-103,,,10355,,IMP0004,SH,L217806/10,,70,,,,,,,, ,,,,·±´×
738,[1] ¸ð¾çÁö,,20230626,,Maryland walnut CN,14-20378-102,,,20378,,IMP0004,SH,,,,,,,,,,, ,,,,»ùÇÃ
739,[1] ¸ð¾çÁö,,20230626,,Maryland walnut CN,14-20378-105,,,20378,,IMP0004,SH,,,,,,,,,,, ,,,,»ùÇÃ
740,[1] ¸ð¾çÁö,,20230626,,Maryland walnut CN,14-20378-111,,,20378,,IMP0004,SH,,,,,,,,,,, ,,,,»ùÇÃ
741,[1] ¸ð¾çÁö,,20230626,,Maryland walnut CN,14-20378-112,,,20378,,IMP0004,SH,,,,,,,,,,, ,,,,»ùÇÃ
742,[1] ¸ð¾çÁö,,20230626,,Maryland walnut CN,14-20378-114,,,20378,,IMP0004,SH,,,,,,,,,,, ,,,,»ùÇÃ
743,[1] ¸ð¾çÁö,,20230613,,Valley Stone,14-54237-100,,,54237,,IMP0004,SH,BÄÃ·¯,,70,,,,,,,, ,µ¿È­ °³¹ëÆÐ,,,·±´×
744,[1] ¸ð¾çÁö,,20230613,,Valley Stone,14-54237-101,,,54237,,IMP0004,SH,CÄÃ·¯,,70,,,,,,,, ,µ¿È­ °³¹ßÆÐÅÏ,,,·±´×
745,[1] ¸ð¾çÁö,,20230613,,Solino CN,14-54398-105,,,54398,,IMP0004,SH,BÄÃ·¯,,70,,,,,,,, ,,,,·±´×
746,[1] ¸ð¾çÁö,,20230525,,Siam teak,14-24008-110,,,24008,,IMP0004,SH,L217299/10,,70,,,,,,,, ,,,,·±´×
747,[1] ¸ð¾çÁö,,20230524,,Canyon Kalk Eiche Astlos,10153-L217806/10,,,10153,,IMP0004,SH,,,,,,,,,,, ,14-10355-103,,,·±´×
748,[1] ¸ð¾çÁö,,20230517,,Oceanside CN,14-54305-100,,,54305,,IMP0004,SH,L217296/11,,,,,,,,,, ,,,,·±´×
749,[1] ¸ð¾çÁö,,20230517,,Solino CN,14-54398-102,,,54398,,IMP0004,SH,L217293/11,,,,,,,,,, ,,,,·±´×
750,[1] ¸ð¾çÁö,,20230517,,Solino CN,14-54398-103,,,54398,,IMP0004,SH,L217294/11,,,,,,,,,, ,,,,·±´×
751,[1] ¸ð¾çÁö,,20230517,,Solino CN,14-54398-104,,,54398,,IMP0004,SH,L217295/11,,,,,,,,,, ,,,,·±´×
752,[DP] Digital Printing,,20230517,,Walnut overlay,D1602-3E-0,,,,,IMP0001,SE,D1602-3E-0,,,,,,,,,, ,UNID ÆÐÅÏ ¿À¹ö·¹ÀÌ »ý»ê,,,·±´×
753,[DP] Digital Printing,,20230517,,Walnut Overlay,D1602-3F-0,,,,,IMP0001,SE,D1602-3F-0,,,,,,,,,, ,UNID ÆÐÅÏ ¿À¹ö·¹ÀÌ Å×½ºÆ®,,,·±´×
754,[1] ¸ð¾çÁö,,20230426,,Sonoma Oak,14-10183-323,14-10183-001,,10183,,IMP0004,SH,,173,70,,,,,,,, ,,,,·±´×
755,[1] ¸ð¾çÁö,,20230414,,Siam teak,24008-L217299/10,,,24008,,IMP0004,SH,L217299/10,,,,,,,,,, ,,,,·±´×
756,[1] ¸ð¾çÁö,,20230330,,Life Oak II,14-10946-122,,,10946,,IMP0004,SH,L215543/10,,70,,,,,,,, ,,,,·±´×
757,[1] ¸ð¾çÁö,,20230330,,Solino CN,14-54398-100,14-54098-137,,54398,54098,IMP0004,SH,,,70,,X,,,,,, ,14-54098-137¿¡¼­ º¯°æ,,,·±´×
758,[1] ¸ð¾çÁö,,20230327,,Canyon Kalk Eiche Astlos CN,14-10355-116,14-10153-116,,10355,10153,IMP0004,SH,,,70,,X,,,,,, ,,,,·±´×
759,[1] ¸ð¾çÁö,,20230322,,Heaven Peak Elm,12124-L216930,,,12124,,IMP0004,SH,,,,,,,,,,, ,,,,»ùÇÃ
760,[1] ¸ð¾çÁö,,20230322,,Heaven Peak Elm,12124-L216931,,,12124,,IMP0004,SH,,,,,,,,,,, ,,,,»ùÇÃ
761,[1] ¸ð¾çÁö,,20230322,,Heaven Peak Elm,12124-L216932,,,12124,,IMP0004,SH,,,,,,,,,,, ,,,,»ùÇÃ
762,[1] ¸ð¾çÁö,,20230322,,Heaven Peak Elm,12124-L216933,,,12124,,IMP0004,SH,,,,,,,,,,, ,,,,»ùÇÃ
763,[1] ¸ð¾çÁö,,20230322,,Heaven Peak Elm,12124-L216934,,,12124,,IMP0004,SH,,,,,,,,,,, ,,,,»ùÇÃ
764,[1] ¸ð¾çÁö,,20230322,,Canyon Holzfaeller Eiche,14-10573-100,,,10573,,IMP0004,SH,,,,,,,,,,, ,,,,»ùÇÃ
765,[1] ¸ð¾çÁö,,20230322,,Dakar Hickory,14-12811-103,,,12811,,IMP0004,SH,,,,,,,,,,, ,,,,»ùÇÃ
766,[1] ¸ð¾çÁö,,20230322,,Grey Caspio CN,14-54366-001,14-54167-001,,54366,54167,IMP0004,SH,,,,,O,,,,,, ,À¯·´->Áß±¹ »ý»êÁö º¯°æ,,,·±´×
767,[1] ¸ð¾çÁö,,20230322,,Grey Caspio,14-54366-003,,,54366,54167,IMP0004,SH,,,,,,,,,,, ,À¯»çÄÃ·¯ 14-54167-003,,,»ùÇÃ
768,[1] ¸ð¾çÁö,,20230316,,Coimbra Ash,14-11028-179,14-11028-001,,11028,11028,IMP0004,SH,,,,,,,,,,, ,14-11028-001 µ¿ÀÏÄÃ·¯,,,»ùÇÃ
769,[1] ¸ð¾çÁö,,20230316,,Patna Oak,14-18026-100,,,18026,,IMP0004,SH,,,,,,,,,,, ,»þÆ®Áß±¹ °í°´»ç µ¶Á¡ ÆÐÅÏ,,,»ùÇÃ
770,[1] ¸ð¾çÁö,,20230309,,Canyon Kalk Eiche Astlos CN,14-10355-102,14-10153-118,,10355,10153,IMP0004,SH,,,70,,,,,,,, ,14-10153-118->14-10355-102,,,·±´×
771,[1] ¸ð¾çÁö,,20230303,,Life Oak,10044-L215543/10,,,10044,10946,IMP0004,SH,,,,,,,,,,, ,14-10946-122,,,·±´×
772,[1] ¸ð¾çÁö,,20230303,,Uptown,14-54338-102,,,54338,,IMP0004,SH,L215541/10,,70,,,,,,,, ,,,,·±´×
773,[1] ¸ð¾çÁö,,20230303,,Uptown,14-54338-103,,,54338,,IMP0004,SH,L215542/10,,70,,,,,,,, ,,,,·±´×
774,[1] ¸ð¾çÁö,,20230214,,Sumatra Teak,14-24084-102,,,24084,,IMP0001,SE,51424,425,70,1300,NO,NO,,,,, ,SUMATRA TEAK,,,·±´×
775,[1] ¸ð¾çÁö,,20230213,,Vesuv,54078-L215535/10,,,54078,54379,IMP0004,SH,215535/10,,,,,,,,,, ,,,,·±´×
776,[1] ¸ð¾çÁö,,20230201,,Life Oak,10044-L215538/10,,,10044,10946,IMP0004,SH,L215538/10,,,,,,,,,, ,14-10946-119,,,·±´×
777,[1] ¸ð¾çÁö,,20230201,,Life Oak,10044-L215539/10,,,10044,10946,IMP0004,SH,L215539/10,,,,,,,,,, ,14-10946-120,,,»ùÇÃ
778,[1] ¸ð¾çÁö,,20230201,,Palm Beach Ash,11049-L215536/10,,,11049,,IMP0004,SH,L215536/10,,,,,,,,,, ,14-11049-136,,,·±´×
779,[1] ¸ð¾çÁö,,20230201,,Valongo,54031-L215537/10,,,54031,,IMP0004,SH,L215537/10,,,,,,,,,, ,14-54031-122,,,·±´×
780,[1] ¸ð¾çÁö,,20230201,,Uptown,54138- L215540/10,,,54138,,IMP0004,SH, L215540/10,,,,,,,,,, ,14-54338-101,,,·±´×
781,[1] ¸ð¾çÁö,,20230201,,Uptown,54138-L215541/10,,,54138,,IMP0004,SH,L215541/10,,,,,,,,,, ,14-54338-102,,,·±´×
782,[1] ¸ð¾çÁö,,20230201,,Uptown,54138-L215542/10,,,54138,,IMP0004,SH,L215542/10,,,,,,,,,, ,14-54338-103,,,·±´×
783,[3] Æ÷ÀÏ,,20230118,,Basic White,16-143065-125,,,143065,,IMP0002,SP,,,,,,,,,,, ,,,,·±´×
784,[3] Æ÷ÀÏ,,20230118,,Michigan WN,16-20108-100,,,20108,,IMP0002,SP,,328,50,,,,,Q4,,, ,"8~9g ¶óÄ¿, ÀÌÄÉ¾Æ",,,·±´×
785,[1] ¸ð¾çÁö,,20230113,,Kalahari,14-54184-006,,,54184,,IMP0001,SE,,,,,,,,,,, ,,,,·±´×
786,[1] ¸ð¾çÁö,,20230113,,Grey Caspio,54167-L194343,,,54167,,IMP0001,SE,194343,,,,,,,,,, ,,,,·±´×
787,[B] Digital Vision,,20230113,,Fiesta,D1263-03-000,,,,,IMP0001,SE,,,,,,,,,,, ,,,,·±´×
788,[1] ¸ð¾çÁö,,20230109,,Sibiu Laerche,14-01044-116,,,01044,,IMP0004,SH,,,,,,,,,,, ,,,,»ùÇÃ
789,[1] ¸ð¾çÁö,,20230109,,Sacramento Pine,14-01615-141,,,01615,,IMP0004,SH,,,,,,,,,,, ,,,,»ùÇÃ
790,[1] ¸ð¾çÁö,,20230109,,Smoke Oak,14-10104-108,,,10104,,IMP0004,SH,,,,,,,,,,, ,,,,»ùÇÃ
791,[1] ¸ð¾çÁö,,20230109,,Santana Oak,14-10175-152,,,10175,,IMP0004,SH,,,,,,,,,,, ,,,,»ùÇÃ
792,[1] ¸ð¾çÁö,,20230109,,Tarawa Oak Quer.excl,14-10292-104,,,10292,,IMP0004,SH,,,,,,,,,,, ,,,,»ùÇÃ
793,[1] ¸ð¾çÁö,,20230109,,Riviera Eiche CN,14-10300-107,,,10300,,IMP0004,SH,,,,,,,,,,, ,,,,»ùÇÃ
794,[1] ¸ð¾çÁö,,20230109,,Canyon Renaissance Oak CN,14-10313-100,,,10313,,IMP0004,SH,,,,,,,,,,, ,,,,»ùÇÃ
795,[1] ¸ð¾çÁö,,20230109,,Sava Eiche O.excl. CN,14-10327-100,,,10327,,IMP0004,SH,,,,,,,,,,, ,,,,»ùÇÃ
796,[1] ¸ð¾çÁö,,20230109,,Beaufort Eiche CN,14-10339-101,,,10339,,IMP0004,SH,,,,,,,,,,, ,,,,»ùÇÃ
797,[1] ¸ð¾çÁö,,20230109,,Camargue Oak CN,14-10342-100,,,10342,,IMP0004,SH,,,,,,,,,,, ,,,,»ùÇÃ
798,[1] ¸ð¾çÁö,,20230109,,Cornwall Oak CN,14-10343-003,,,10343,,IMP0004,SH,,,,,,,,,,, ,,,,»ùÇÃ
799,[1] ¸ð¾çÁö,,20230109,,Canterbury Eiche CN,14-10345-109,,,10345,,IMP0004,SH,,,,,,,,,,, ,,,,»ùÇÃ
800,[1] ¸ð¾çÁö,,20230109,,Canyon Residenz Oak CN,14-10360-100,,,10360,,IMP0004,SH,,,,,,,,,,, ,,,,»ùÇÃ
801,[1] ¸ð¾çÁö,,20230109,,Flagstaff Oak CN,14-10368-001,,,10368,10778,IMP0004,SH,,,,,,,,,,, ,,,,»ùÇÃ
802,[1] ¸ð¾çÁö,,20230109,,Canyon Solid Oak,14-10372-102,,,10372,,IMP0004,SH,,,,,,,,,,, ,,,,»ùÇÃ
803,[1] ¸ð¾çÁö,,20230109,,Canyon Nostalgia Oak,14-10542-101,,,10542,,IMP0004,SH,,,,,,,,,,, ,,,,»ùÇÃ
804,[1] ¸ð¾çÁö,,20230109,,Ribeira Esche CN,14-11340-112,,,11340,,IMP0004,SH,,,,,,,,,,, ,,,,»ùÇÃ
805,[1] ¸ð¾çÁö,,20230109,,Jackson Hickory CN,14-12314-100,,,12314,,IMP0004,SH,,,,,,,,,,, ,,,,»ùÇÃ
806,[1] ¸ð¾çÁö,,20230109,,Columbia Walnut,14-20187-121,,,20187,,IMP0004,SH,,,,,,,,,,, ,,,,»ùÇÃ
807,[1] ¸ð¾çÁö,,20230109,,Wulabo Teak II excl,14-24100-100,,,24100,,IMP0004,SH,,,,,,,,,,, ,,,,»ùÇÃ
808,[1] ¸ð¾çÁö,,20230106,,Valongo,14-54031-113,,,54031,,IMP0004,SH,,,,,O,,,,,, ,,,,»ùÇÃ
809,[1] ¸ð¾çÁö,,20230106,,Varanger Oak CN,18341-L215152,,,18341,,IMP0004,SH,,,,,,,,,,, ,,,,»ùÇÃ
810,[1] ¸ð¾çÁö,,20230106,,Varanger Oak CN,18341-L215153,,,18341,,IMP0004,SH,L215153,,,,,,,,,, ,,,,»ùÇÃ
811,[9] ±âÅ¸,,20230106,,Pre-impregnate paper,KD7002V(100g),,,,,IMP0005,KD,,,,,,,,,,, ,,,,»ùÇÃ
812,[1] ¸ð¾çÁö,,20230105,,Olmless Ruster CN,14-12318-001,14-12070-001,,12318,12070,IMP0004,SH,,,,,,,,,,, ,AG->SH »ý»êÁö º¯°æ,,,·±´×
813,[1] ¸ð¾çÁö,,20230105,,Casablanca,14-57170-105,,,57170,,IMP0004,SH,L214739/10,,,,,,,,,, ,,,,·±´×
814,[1] ¸ð¾çÁö,,20230105,,Casablanca,14-57170-106,,,57170,,IMP0004,SH,L214740/10,,,,,,,,,, ,,,,·±´×
815,[1] ¸ð¾çÁö,,20230105,,Aurora,14-57171-101,,,57171,,IMP0004,SH,L214741,,70,,,,,,,, ,,,,·±´×
816,[1] ¸ð¾çÁö,,20230105,,Aurora,14-57171-102,,,57171,,IMP0004,SH,L214738,,70,,,,,,,, ,,,,·±´×
817,[1] ¸ð¾çÁö,,20221222,,Noce Athena,20034-L215633,,,20034,,IMP0001,SE,215633,,,,,,,,,, ,,,,·±´×
818,[1] ¸ð¾çÁö,,20221222,,Noce Athena,20034-L215634,,,20034,,IMP0001,SE,215634,,,,,,,,,, ,,,,·±´×
819,[G] hybrid CLASSICS,,20221220,,Callisto,30093-L215275,,,30093,,IMP0001,SE,215275,,,,,,,,,, ,,,,·±´×
820,[1] ¸ð¾çÁö,,20221219,,Noce Tortona,20272-L214736/12,,,20272,,IMP0001,SE,214736/12,,,,,,,,,, ,,,,·±´×
821,[G] hybrid CLASSICS,,20221219,,Callisto,30093-L214503,,,30093,,IMP0001,SE,214503,,,,,,,,,, ,,,,·±´×
822,[1] ¸ð¾çÁö,,20221201,,Casablanca,57170-L214739,,,57170,,IMP0004,SH,L214739,,,,,,,,,, ,,,,·±´×
823,[1] ¸ð¾çÁö,,20221201,,Casablanca,57170-L214740,,,57170,,IMP0004,SH,,,,,,,,,,, ,,,,·±´×
824,[1] ¸ð¾çÁö,,20221201,,Aurora,57171-L214738,,,57171,,IMP0004,SH,L214738,,,,,,,,,, ,,,,·±´×
825,[1] ¸ð¾çÁö,,20221201,,Aurora,57171-L214741,,,57171,,IMP0004,SH,,,,,,,,,,, ,,,,·±´×
826,[1] ¸ð¾çÁö,,20221128,,Life Oak,10044-L211108/12,,,10044,,IMP0001,SE,211108/12,,,,,,,,,, ,,,,·±´×
827,[1] ¸ð¾çÁö,,20221128,,Solino,14-54098-006,,,54098,,IMP0001,SE,162861/11,,,,,,,,,, ,,,,·±´×
828,[1] ¸ð¾çÁö,,20221128,,Noce Athena,20034-L214737/11,,,20034,,IMP0001,SE,214737/11,,,,,,,,,, ,,,,·±´×
829,[1] ¸ð¾çÁö,,20221128,,Noce Tortona,20272-L214736/11,,,20272,,IMP0001,SE,214736/11,,,,,,,,,, ,,,,·±´×
830,[1] ¸ð¾çÁö,,20221128,,Unique Colors,60000-L214980,,,60000,,IMP0001,SE,214980,,,,,,,,,, ,,,,·±´×
831,[1] ¸ð¾çÁö,,20221128,,Unique Colors,60000-L214981,,,60000,,IMP0001,SE,214981,,,,,,,,,, ,,,,·±´×
832,[1] ¸ð¾çÁö,,20221128,,Unique Colors,60000-L214982,,,60000,,IMP0001,SE,214982,,,,,,,,,, ,,,,·±´×
833,[1] ¸ð¾çÁö,,20221128,,Unique Colors,60000-L214983,,,60000,,IMP0001,SE,214983,,,,,,,,,, ,,,,·±´×
834,[1] ¸ð¾çÁö,,20221121,,Royal Planked Natural Oak,10019-L212530/11,,,10019,,IMP0001,SE,212530/11,,,,,,,,,, ,14-10019-131,,,·±´×
835,[DP] Digital Printing,,20221121,,Luna,D1245-7-0,,,,,IMP0001,SE,,,,,,,,,,, ,ÆøÀ» ´Ã¸°°Í,,,·±´×
836,[DP] Digital Printing,,20221121,,Luna,D1245-8-0,,,,,IMP0001,SE,,,,,,,,,,, ,¹Ýº¹ÇÏ°Ô ÇÑ°Í,,,·±´×
837,[DP] Digital Printing,,20221121,,Luna,D1245-9-0,,,,,IMP0001,SE,,,,,,,,,,, ,ÇÏ¾é°Ô ÇÑ °Í,,,·±´×
838,[DP] Digital Printing,,20221121,,Natural Oak,D1602-2-0,,,,,IMP0001,SE,819120,,,,,,,,,, ,UNID µðÁöÅÐ ¸¶·ç °³¹ß,,,·±´×
839,[1] ¸ð¾çÁö,,20221017,,Cuscino,14-57105-112,14-57105-004,,57105,,IMP0004,SH,,,,,,,,,,, ,,,,·±´×
840,[1] ¸ð¾çÁö,,20221017,,Cuscino,14-57105-115,,,57105,,IMP0004,SH,,,,,,,,,,, ,,,,»ùÇÃ
841,[1] ¸ð¾çÁö,,20221017,,Cuscino,14-57105-116,,,57105,,IMP0004,SH,,,,,,,,,,, ,,,,»ùÇÃ
842,[1] ¸ð¾çÁö,,20221017,,Portobelo,14-57121-100,,,57121,,IMP0004,SH,,,,,,,,,,, ,,,,»ùÇÃ
843,[1] ¸ð¾çÁö,,20221017,,Paris,14-57142-105,,,57142,,IMP0004,SH,,,,,,,,,,, ,,,,»ùÇÃ
844,[1] ¸ð¾çÁö,,20221017,,Paris,14-57142-119,,,57142,,IMP0004,SH,,,,,,,,,,, ,14-57142-122·Î ÀüÈ¯,,,»ùÇÃ
845,[1] ¸ð¾çÁö,,20221017,,Casablanca,14-57170-100,,,57170,,IMP0004,SH,,,,,,,,,,, ,,,,»ùÇÃ
846,[1] ¸ð¾çÁö,,20221017,,Polo,14-57341-100,,,57341,,IMP0004,SH,,,,,,,,,,, ,,,,»ùÇÃ
847,[1] ¸ð¾çÁö,,20221005,,Catania Oak,10033-L212534/11,,,10033,,IMP0001,SE,212534,,,,,,,,,, ,,,,·±´×
848,[1] ¸ð¾çÁö,,20221005,,Noce Tortona,20272-L209952/11,,,20272,,IMP0001,SE,209952/11,,,,,,,,,, ,,,,·±´×
849,[1] ¸ð¾çÁö,,20220927,,Vesuv CN,54078-L212535/10,,,54078,,IMP0004,SH,L212535/10,,,,,,,,,, ,,,,»ùÇÃ
